X,Y,z
-1.68147352508889,-1.2614564706841398,0
-1.0143112606092501,-2.14234447215156,0
-1.6952282124526599,-1.61261377257605,0
-1.6680366035138798,-1.8939602232748003,0
-1.6258529625275,-2.11053470056048,0
-2.33144393710837,-2.24593329591162,0
-1.59321459984885,-1.87236687767105,0
-1.11401960270987,-1.31510461547783,0
-1.5300378821812999,-1.2094606353859498,0
-2.7619641611447996,-1.04545769004596,0
-1.63788847272892,-1.77535125224773,0
-1.7926193588381298,-0.519544659864184,0
-1.7696736441987402,-0.054542808587361,0
-1.5142601499385802,-2.0199717305856,0
-0.24090590756701502,-0.592581816343835,0
-1.04050086773487,-1.3560206552370602,0
-2.37090145534748,-1.5871654434451898,0
-0.761845583998591,-1.91036106580515,0
-1.2227728177655202,-1.2051891132053603,0
-0.62290910760435,-1.3959388620028501,0
-2.09654463732043,-1.58139161254124,0
-0.698035452119925,-1.61522562213395,0
-1.40701012653056,-1.26244377982513,0
-0.589016795421718,-1.5559770207954198,0
-1.08517698901841,-1.3906219455750901,0
-2.56872443965259,-1.34127715790356,0
-1.05128834947046,-1.12139212872475,0
-1.47258011307703,-0.6371584092454929,0
-2.20834921558175,-2.37288164505884,0
-1.0443583306050699,-2.0785441593629597,0
-0.985544100542643,-1.6962286481219098,0
-1.30458206375299,-1.71318525818059,0
-1.92942906932426,-0.426636274077622,0
-1.4324644965808702,-0.710268768239481,0
-0.9479427917782609,-1.35477445597203,0
-2.39099564101524,-1.38460130442249,0
-0.795991791034339,-1.27038206736019,0
-0.037234198047573996,-2.2950958710530203,0
-1.8895530049143703,-3.5111276883488,0
-0.49879498604830497,-1.39916880934287,0
-1.10523427159586,-1.30197472967633,0
-1.45493564980122,-1.05906490465701,0
-1.7371797550668002,-0.8749559088923671,0
-2.0392289164320703,-0.9430710459516228,0
-2.44493271318896,-1.16582492892959,0
-1.08178104735091,-1.91624380129749,0
0.769865135149851,1.59890150405674,1
1.6626848321822199,1.84728916362941,1
3.12242901643356,1.05190956751686,1
0.877044734021731,2.35973526027913,1
1.2269871216514598,1.4718203664333098,1
-1.6189239734922,3.5067490992446295,1
2.32309977498381,0.6699792389243729,1
1.7860669236613997,1.71696791230774,1
1.81387058854467,2.3922308531960295,1
2.4342824921960897,0.491089803368252,1
1.2576964594550502,-0.7337406847563099,1
1.5271598627645,0.081053799749057,1
2.15138033439856,1.9309942715418202,1
1.42943617722709,0.899624840517445,1
4.73160338290695,-1.20303478389917,1
2.7485078564860803,0.39488163859132597,1
0.846970249353137,0.312044866154816,1
1.8835967328264902,1.5312706806465801,1
0.562224616416744,1.9713080463508301,1
-0.10138859521377001,3.3697755817108703,1
1.41605607072497,2.1505989684416202,1
4.1816576548577,0.150722725919307,1
2.36873894976732,0.36975414134489,1
1.94976872842324,1.19390667657523,1
1.96454167448845,0.479008860077811,1
2.6030736677514903,-0.5500334260386099,1
-0.2154151847515,2.02912911824144,1
0.624215376073391,1.6262277524838897,1
2.7143085009072,1.4008265064258,1
0.670682274796466,3.0974389321462406,1
1.83740310399939,0.5840305214734749,1
0.15801761698225197,1.67264936485409,1
0.673267935408387,2.3717844091084,1
2.6926162487522296,2.55657768213573,1
1.7921318445489698,0.38261170436867603,1
0.509761841665599,0.8437856848964541,1
1.7298077041717401,2.7062174089039397,1
3.0838380591555,1.18532870766396,1
2.14460221521631,1.86215294963471,1
0.535195466387002,3.0596900757344403,1
1.25168348958942,1.40755920417671,1
0.4744499560696,2.02007997495337,1
-0.0299031558015099,2.22173488748441,1
1.62646032844548,0.886546917703272,1
-0.00462545582976004,1.9712577974813401,1
2.4282194590125,0.645554306396766,1
-0.15385246248535997,2.4485395810472004,1
1.52889262608875,1.4671356279315901,1
1.09641265519965,1.1071659103253702,1
2.41563156060846,0.699180775985917,1
3.4781061030056803,-0.53441443629294,1
1.27750880935025,2.16110444611788,1
1.50035640541895,1.84552893301231,1
1.5904306260588201,0.633757213780936,1
1.13346022385409,-0.26979807249789,1
-0.31655695072104,3.25542482751746,1
2.8345869233415097,-0.74787440539637,1
1.34548745472419,2.1856427574946697,1
1.8708642205695099,3.1212819985605096,1
1.91751550797436,0.884531185576744,1
-0.009002927528060091,2.6293677904397,1
-0.0577257496077399,3.7470386485628397,1
2.06844621498915,1.9402550756908998,1
1.33495665516743,1.76797019706144,1
1.8846520177215902,2.1579318695311103,1
2.60932912966574,-0.82756520055921,1
0.956939617718621,1.52929791595882,1
2.50252758915673,0.616187488177157,1
2.3629594210181604,-0.7160233125529599,1
-0.9915880194390899,1.91642428888639,1
0.6697572824719301,1.62166425559093,1
1.53286364270496,1.5512607494750401,1
-0.66416855553735,2.62902634692316,1
-0.12868128388298,-0.0770158420985601,1
-0.7939371914214599,3.21590557490745,1
1.4028481758315,1.7107134538647,1
1.9051933009343502,1.0893429839961999,1
2.4021417728832595,0.062685016146677,1
1.16350073966036,1.93207387492856,1
3.13789281182404,0.234214126423597,1
1.41398080005175,0.675821978613824,1
2.3854250198908598,0.825328794248677,1
1.8130166290143899,3.0977967839694305,1
1.30883218596488,1.12367378100259,1
0.413178849144026,2.45079787353675,1
3.0526577368904197,-0.0705139842321201,1
0.7905656721291641,1.4915919735205,1
1.4104442929002199,2.04278569962727,1
0.318694817983747,2.64266213197129,1
2.4138899422327005,2.55785133816392,1
0.740206205329891,3.74311086869726,1
2.5848600938572903,0.9541720753437991,1
-0.0930565548604101,3.3229299388664297,1
0.597998113821439,1.3884876359368,1
0.6581975505494521,0.491695556177231,1
2.65055592624922,-0.88890373723361,1
0.5933089269677021,0.403755081591122,1
1.96551879930428,1.26360098788758,1
1.57418832583114,0.441887476427258,1
1.2055411017131201,2.97004689103023,1
